node_type,rate_function_curl,rate_function_eat_memory,rate_function_env,rate_function_figlet,rate_function_nmap,rate_function_shasum
1,30.0,0.0,0.0,50.0,0.0,30.0
1,30.0,0.0,0.0,50.0,0.0,30.0
1,50.0,0.0,0.0,50.0,0.0,30.0
1,50.0,0.0,0.0,50.0,0.0,30.0
1,50.0,0.0,0.0,50.0,0.0,30.0
1,70.0,0.0,0.0,50.0,0.0,30.0
1,70.0,0.0,0.0,50.0,0.0,30.0
1,70.0,0.0,0.0,50.0,0.0,30.0
1,80.0,0.0,0.0,50.0,0.0,30.0
1,80.0,0.0,0.0,50.0,0.0,30.0
1,80.0,0.0,0.0,50.0,0.0,30.0
1,90.0,0.0,0.0,50.0,0.0,30.0
1,90.0,0.0,0.0,50.0,0.0,30.0
1,90.0,0.0,0.0,50.0,0.0,30.0
1,110.0,0.0,0.0,50.0,0.0,30.0
1,110.0,0.0,0.0,50.0,0.0,30.0
1,110.0,0.0,0.0,50.0,0.0,30.0
1,120.0,0.0,0.0,50.0,0.0,30.0
1,120.0,0.0,0.0,50.0,0.0,30.0
1,120.0,0.0,0.0,50.0,0.0,30.0
1,130.0,0.0,0.0,50.0,0.0,30.0
1,130.0,0.0,0.0,50.0,0.0,30.0
1,130.0,0.0,0.0,50.0,0.0,30.0
1,140.0,0.0,0.0,50.0,0.0,30.0
1,140.0,0.0,0.0,50.0,0.0,30.0
1,140.0,0.0,0.0,50.0,0.0,30.0
1,150.0,0.0,0.0,50.0,0.0,30.0
1,150.0,0.0,0.0,50.0,0.0,30.0
1,150.0,0.0,0.0,50.0,0.0,30.0
1,160.0,0.0,0.0,50.0,0.0,30.0
1,160.0,0.0,0.0,50.0,0.0,30.0
1,160.0,0.0,0.0,50.0,0.0,30.0
1,180.0,0.0,0.0,50.0,0.0,30.0
1,180.0,0.0,0.0,50.0,0.0,30.0
1,180.0,0.0,0.0,50.0,0.0,30.0
1,200.0,0.0,0.0,50.0,0.0,30.0
1,200.0,0.0,0.0,50.0,0.0,30.0
1,200.0,0.0,0.0,50.0,0.0,30.0
1,20.0,0.0,0.0,50.0,0.0,40.0
1,20.0,0.0,0.0,50.0,0.0,40.0
1,20.0,0.0,0.0,50.0,0.0,40.0
1,30.0,0.0,0.0,50.0,0.0,40.0
1,30.0,0.0,0.0,50.0,0.0,40.0
1,30.0,0.0,0.0,50.0,0.0,40.0
1,50.0,0.0,0.0,50.0,0.0,40.0
1,50.0,0.0,0.0,50.0,0.0,40.0
1,50.0,0.0,0.0,50.0,0.0,40.0
1,80.0,0.0,0.0,50.0,0.0,40.0
1,80.0,0.0,0.0,50.0,0.0,40.0
1,80.0,0.0,0.0,50.0,0.0,40.0
1,100.0,0.0,0.0,50.0,0.0,40.0
1,100.0,0.0,0.0,50.0,0.0,40.0
1,100.0,0.0,0.0,50.0,0.0,40.0
1,110.0,0.0,0.0,50.0,0.0,40.0
1,110.0,0.0,0.0,50.0,0.0,40.0
1,110.0,0.0,0.0,50.0,0.0,40.0
1,140.0,0.0,0.0,50.0,0.0,40.0
1,140.0,0.0,0.0,50.0,0.0,40.0
1,140.0,0.0,0.0,50.0,0.0,40.0
1,150.0,0.0,0.0,50.0,0.0,40.0
1,150.0,0.0,0.0,50.0,0.0,40.0
1,150.0,0.0,0.0,50.0,0.0,40.0
1,160.0,0.0,0.0,50.0,0.0,40.0
1,160.0,0.0,0.0,50.0,0.0,40.0
1,160.0,0.0,0.0,50.0,0.0,40.0
1,170.0,0.0,0.0,50.0,0.0,40.0
1,170.0,0.0,0.0,50.0,0.0,40.0
1,170.0,0.0,0.0,50.0,0.0,40.0
1,180.0,0.0,0.0,50.0,0.0,40.0
1,180.0,0.0,0.0,50.0,0.0,40.0
1,180.0,0.0,0.0,50.0,0.0,40.0
1,190.0,0.0,0.0,50.0,0.0,40.0
1,190.0,0.0,0.0,50.0,0.0,40.0
1,190.0,0.0,0.0,50.0,0.0,40.0
1,200.0,0.0,0.0,50.0,0.0,40.0
1,200.0,0.0,0.0,50.0,0.0,40.0
1,200.0,0.0,0.0,50.0,0.0,40.0
1,0.0,0.0,0.0,50.0,0.0,50.0
1,0.0,0.0,0.0,50.0,0.0,50.0
1,0.0,0.0,0.0,50.0,0.0,50.0
1,10.0,0.0,0.0,50.0,0.0,50.0
1,10.0,0.0,0.0,50.0,0.0,50.0
1,10.0,0.0,0.0,50.0,0.0,50.0
1,40.0,0.0,0.0,50.0,0.0,50.0
1,40.0,0.0,0.0,50.0,0.0,50.0
1,40.0,0.0,0.0,50.0,0.0,50.0
1,50.0,0.0,0.0,50.0,0.0,50.0
1,50.0,0.0,0.0,50.0,0.0,50.0
1,50.0,0.0,0.0,50.0,0.0,50.0
1,60.0,0.0,0.0,50.0,0.0,50.0
1,60.0,0.0,0.0,50.0,0.0,50.0
1,60.0,0.0,0.0,50.0,0.0,50.0
1,70.0,0.0,0.0,50.0,0.0,50.0
1,70.0,0.0,0.0,50.0,0.0,50.0
1,70.0,0.0,0.0,50.0,0.0,50.0
1,90.0,0.0,0.0,50.0,0.0,50.0
1,90.0,0.0,0.0,50.0,0.0,50.0
1,90.0,0.0,0.0,50.0,0.0,50.0
1,130.0,0.0,0.0,50.0,0.0,50.0
1,130.0,0.0,0.0,50.0,0.0,50.0
1,130.0,0.0,0.0,50.0,0.0,50.0
1,170.0,0.0,0.0,50.0,0.0,50.0
1,170.0,0.0,0.0,50.0,0.0,50.0
1,170.0,0.0,0.0,50.0,0.0,50.0
1,190.0,0.0,0.0,50.0,0.0,50.0
1,190.0,0.0,0.0,50.0,0.0,50.0
1,190.0,0.0,0.0,50.0,0.0,50.0
1,200.0,0.0,0.0,50.0,0.0,50.0
1,200.0,0.0,0.0,50.0,0.0,50.0
1,200.0,0.0,0.0,50.0,0.0,50.0
1,10.0,0.0,0.0,50.0,0.0,60.0
1,10.0,0.0,0.0,50.0,0.0,60.0
1,10.0,0.0,0.0,50.0,0.0,60.0
1,20.0,0.0,0.0,50.0,0.0,60.0
1,20.0,0.0,0.0,50.0,0.0,60.0
1,20.0,0.0,0.0,50.0,0.0,60.0
1,30.0,0.0,0.0,50.0,0.0,60.0
1,30.0,0.0,0.0,50.0,0.0,60.0
1,30.0,0.0,0.0,50.0,0.0,60.0
1,50.0,0.0,0.0,50.0,0.0,60.0
1,50.0,0.0,0.0,50.0,0.0,60.0
1,50.0,0.0,0.0,50.0,0.0,60.0
1,60.0,0.0,0.0,50.0,0.0,60.0
1,60.0,0.0,0.0,50.0,0.0,60.0
1,60.0,0.0,0.0,50.0,0.0,60.0
1,70.0,0.0,0.0,50.0,0.0,60.0
1,70.0,0.0,0.0,50.0,0.0,60.0
1,70.0,0.0,0.0,50.0,0.0,60.0
1,80.0,0.0,0.0,50.0,0.0,60.0
1,80.0,0.0,0.0,50.0,0.0,60.0
1,80.0,0.0,0.0,50.0,0.0,60.0
1,90.0,0.0,0.0,50.0,0.0,60.0
1,90.0,0.0,0.0,50.0,0.0,60.0
1,90.0,0.0,0.0,50.0,0.0,60.0
1,100.0,0.0,0.0,50.0,0.0,60.0
1,100.0,0.0,0.0,50.0,0.0,60.0
1,100.0,0.0,0.0,50.0,0.0,60.0
1,110.0,0.0,0.0,50.0,0.0,60.0
1,110.0,0.0,0.0,50.0,0.0,60.0
1,110.0,0.0,0.0,50.0,0.0,60.0
1,120.0,0.0,0.0,50.0,0.0,60.0
1,120.0,0.0,0.0,50.0,0.0,60.0
1,120.0,0.0,0.0,50.0,0.0,60.0
1,130.0,0.0,0.0,50.0,0.0,60.0
1,130.0,0.0,0.0,50.0,0.0,60.0
1,130.0,0.0,0.0,50.0,0.0,60.0
1,140.0,0.0,0.0,50.0,0.0,60.0
1,140.0,0.0,0.0,50.0,0.0,60.0
1,140.0,0.0,0.0,50.0,0.0,60.0
1,150.0,0.0,0.0,50.0,0.0,60.0
1,150.0,0.0,0.0,50.0,0.0,60.0
1,150.0,0.0,0.0,50.0,0.0,60.0
1,170.0,0.0,0.0,50.0,0.0,60.0
1,170.0,0.0,0.0,50.0,0.0,60.0
1,170.0,0.0,0.0,50.0,0.0,60.0
1,180.0,0.0,0.0,50.0,0.0,60.0
1,180.0,0.0,0.0,50.0,0.0,60.0
1,180.0,0.0,0.0,50.0,0.0,60.0
1,190.0,0.0,0.0,50.0,0.0,60.0
1,190.0,0.0,0.0,50.0,0.0,60.0
1,190.0,0.0,0.0,50.0,0.0,60.0
1,200.0,0.0,0.0,50.0,0.0,60.0
1,200.0,0.0,0.0,50.0,0.0,60.0
1,200.0,0.0,0.0,50.0,0.0,60.0
1,40.0,0.0,0.0,50.0,0.0,70.0
1,40.0,0.0,0.0,50.0,0.0,70.0
1,40.0,0.0,0.0,50.0,0.0,70.0
1,50.0,0.0,0.0,50.0,0.0,70.0
1,50.0,0.0,0.0,50.0,0.0,70.0
1,50.0,0.0,0.0,50.0,0.0,70.0
1,60.0,0.0,0.0,50.0,0.0,70.0
1,60.0,0.0,0.0,50.0,0.0,70.0
1,60.0,0.0,0.0,50.0,0.0,70.0
1,70.0,0.0,0.0,50.0,0.0,70.0
1,70.0,0.0,0.0,50.0,0.0,70.0
1,70.0,0.0,0.0,50.0,0.0,70.0
1,80.0,0.0,0.0,50.0,0.0,70.0
1,80.0,0.0,0.0,50.0,0.0,70.0
1,80.0,0.0,0.0,50.0,0.0,70.0
1,90.0,0.0,0.0,50.0,0.0,70.0
1,90.0,0.0,0.0,50.0,0.0,70.0
1,90.0,0.0,0.0,50.0,0.0,70.0
1,110.0,0.0,0.0,50.0,0.0,70.0
1,110.0,0.0,0.0,50.0,0.0,70.0
1,110.0,0.0,0.0,50.0,0.0,70.0
1,120.0,0.0,0.0,50.0,0.0,70.0
1,120.0,0.0,0.0,50.0,0.0,70.0
1,120.0,0.0,0.0,50.0,0.0,70.0
1,140.0,0.0,0.0,50.0,0.0,70.0
1,140.0,0.0,0.0,50.0,0.0,70.0
1,140.0,0.0,0.0,50.0,0.0,70.0
1,150.0,0.0,0.0,50.0,0.0,70.0
1,150.0,0.0,0.0,50.0,0.0,70.0
1,150.0,0.0,0.0,50.0,0.0,70.0
1,160.0,0.0,0.0,50.0,0.0,70.0
1,160.0,0.0,0.0,50.0,0.0,70.0
1,160.0,0.0,0.0,50.0,0.0,70.0
1,170.0,0.0,0.0,50.0,0.0,70.0
1,170.0,0.0,0.0,50.0,0.0,70.0
1,170.0,0.0,0.0,50.0,0.0,70.0
1,190.0,0.0,0.0,50.0,0.0,70.0
1,190.0,0.0,0.0,50.0,0.0,70.0
1,190.0,0.0,0.0,50.0,0.0,70.0
1,0.0,0.0,0.0,50.0,0.0,80.0
1,0.0,0.0,0.0,50.0,0.0,80.0
1,0.0,0.0,0.0,50.0,0.0,80.0
1,10.0,0.0,0.0,50.0,0.0,80.0
1,10.0,0.0,0.0,50.0,0.0,80.0
1,10.0,0.0,0.0,50.0,0.0,80.0
1,30.0,0.0,0.0,50.0,0.0,80.0
1,30.0,0.0,0.0,50.0,0.0,80.0
1,30.0,0.0,0.0,50.0,0.0,80.0
1,60.0,0.0,0.0,50.0,0.0,80.0
1,60.0,0.0,0.0,50.0,0.0,80.0
1,60.0,0.0,0.0,50.0,0.0,80.0
1,70.0,0.0,0.0,50.0,0.0,80.0
1,70.0,0.0,0.0,50.0,0.0,80.0
1,70.0,0.0,0.0,50.0,0.0,80.0
1,90.0,0.0,0.0,50.0,0.0,80.0
1,90.0,0.0,0.0,50.0,0.0,80.0
1,90.0,0.0,0.0,50.0,0.0,80.0
1,100.0,0.0,0.0,50.0,0.0,80.0
1,100.0,0.0,0.0,50.0,0.0,80.0
1,100.0,0.0,0.0,50.0,0.0,80.0
1,110.0,0.0,0.0,50.0,0.0,80.0
1,110.0,0.0,0.0,50.0,0.0,80.0
1,110.0,0.0,0.0,50.0,0.0,80.0
1,120.0,0.0,0.0,50.0,0.0,80.0
1,120.0,0.0,0.0,50.0,0.0,80.0
1,120.0,0.0,0.0,50.0,0.0,80.0
1,130.0,0.0,0.0,50.0,0.0,80.0
1,130.0,0.0,0.0,50.0,0.0,80.0
1,130.0,0.0,0.0,50.0,0.0,80.0
1,140.0,0.0,0.0,50.0,0.0,80.0
1,140.0,0.0,0.0,50.0,0.0,80.0
1,140.0,0.0,0.0,50.0,0.0,80.0
1,150.0,0.0,0.0,50.0,0.0,80.0
1,150.0,0.0,0.0,50.0,0.0,80.0
1,150.0,0.0,0.0,50.0,0.0,80.0
1,160.0,0.0,0.0,50.0,0.0,80.0
1,160.0,0.0,0.0,50.0,0.0,80.0
1,160.0,0.0,0.0,50.0,0.0,80.0
1,180.0,0.0,0.0,50.0,0.0,80.0
1,180.0,0.0,0.0,50.0,0.0,80.0
1,180.0,0.0,0.0,50.0,0.0,80.0
1,190.0,0.0,0.0,50.0,0.0,80.0
1,190.0,0.0,0.0,50.0,0.0,80.0
1,190.0,0.0,0.0,50.0,0.0,80.0
1,200.0,0.0,0.0,50.0,0.0,80.0
1,200.0,0.0,0.0,50.0,0.0,80.0
1,200.0,0.0,0.0,50.0,0.0,80.0
1,0.0,0.0,0.0,50.0,0.0,90.0
1,0.0,0.0,0.0,50.0,0.0,90.0
1,0.0,0.0,0.0,50.0,0.0,90.0
1,40.0,0.0,0.0,50.0,0.0,90.0
1,40.0,0.0,0.0,50.0,0.0,90.0
1,40.0,0.0,0.0,50.0,0.0,90.0
1,50.0,0.0,0.0,50.0,0.0,90.0
1,50.0,0.0,0.0,50.0,0.0,90.0
1,50.0,0.0,0.0,50.0,0.0,90.0
1,80.0,0.0,0.0,50.0,0.0,90.0
1,80.0,0.0,0.0,50.0,0.0,90.0
1,80.0,0.0,0.0,50.0,0.0,90.0
1,90.0,0.0,0.0,50.0,0.0,90.0
1,90.0,0.0,0.0,50.0,0.0,90.0
1,90.0,0.0,0.0,50.0,0.0,90.0
1,160.0,0.0,0.0,50.0,0.0,90.0
1,160.0,0.0,0.0,50.0,0.0,90.0
1,160.0,0.0,0.0,50.0,0.0,90.0
1,170.0,0.0,0.0,50.0,0.0,90.0
1,170.0,0.0,0.0,50.0,0.0,90.0
1,170.0,0.0,0.0,50.0,0.0,90.0
1,180.0,0.0,0.0,50.0,0.0,90.0
1,180.0,0.0,0.0,50.0,0.0,90.0
1,180.0,0.0,0.0,50.0,0.0,90.0
1,200.0,0.0,0.0,50.0,0.0,90.0
1,200.0,0.0,0.0,50.0,0.0,90.0
1,200.0,0.0,0.0,50.0,0.0,90.0
1,0.0,0.0,0.0,50.0,0.0,100.0
1,0.0,0.0,0.0,50.0,0.0,100.0
1,0.0,0.0,0.0,50.0,0.0,100.0
1,20.0,0.0,0.0,50.0,0.0,100.0
1,20.0,0.0,0.0,50.0,0.0,100.0
1,20.0,0.0,0.0,50.0,0.0,100.0
1,30.0,0.0,0.0,50.0,0.0,100.0
1,30.0,0.0,0.0,50.0,0.0,100.0
1,30.0,0.0,0.0,50.0,0.0,100.0
1,40.0,0.0,0.0,50.0,0.0,100.0
1,40.0,0.0,0.0,50.0,0.0,100.0
1,40.0,0.0,0.0,50.0,0.0,100.0
1,60.0,0.0,0.0,50.0,0.0,100.0
1,60.0,0.0,0.0,50.0,0.0,100.0
1,60.0,0.0,0.0,50.0,0.0,100.0
1,70.0,0.0,0.0,50.0,0.0,100.0
1,70.0,0.0,0.0,50.0,0.0,100.0
1,70.0,0.0,0.0,50.0,0.0,100.0
1,100.0,0.0,0.0,50.0,0.0,100.0
1,100.0,0.0,0.0,50.0,0.0,100.0
1,100.0,0.0,0.0,50.0,0.0,100.0
1,140.0,0.0,0.0,50.0,0.0,100.0
1,140.0,0.0,0.0,50.0,0.0,100.0
1,140.0,0.0,0.0,50.0,0.0,100.0
1,170.0,0.0,0.0,50.0,0.0,100.0
1,170.0,0.0,0.0,50.0,0.0,100.0
1,170.0,0.0,0.0,50.0,0.0,100.0
1,190.0,0.0,0.0,50.0,0.0,100.0
1,190.0,0.0,0.0,50.0,0.0,100.0
1,190.0,0.0,0.0,50.0,0.0,100.0
1,200.0,0.0,0.0,50.0,0.0,100.0
1,200.0,0.0,0.0,50.0,0.0,100.0
1,200.0,0.0,0.0,50.0,0.0,100.0
1,10.0,0.0,0.0,50.0,0.0,110.0
1,10.0,0.0,0.0,50.0,0.0,110.0
1,10.0,0.0,0.0,50.0,0.0,110.0
1,20.0,0.0,0.0,50.0,0.0,110.0
1,20.0,0.0,0.0,50.0,0.0,110.0
1,20.0,0.0,0.0,50.0,0.0,110.0
1,40.0,0.0,0.0,50.0,0.0,110.0
1,40.0,0.0,0.0,50.0,0.0,110.0
1,40.0,0.0,0.0,50.0,0.0,110.0
1,50.0,0.0,0.0,50.0,0.0,110.0
1,50.0,0.0,0.0,50.0,0.0,110.0
1,50.0,0.0,0.0,50.0,0.0,110.0
1,60.0,0.0,0.0,50.0,0.0,110.0
1,60.0,0.0,0.0,50.0,0.0,110.0
1,60.0,0.0,0.0,50.0,0.0,110.0
1,70.0,0.0,0.0,50.0,0.0,110.0
1,70.0,0.0,0.0,50.0,0.0,110.0
1,70.0,0.0,0.0,50.0,0.0,110.0
1,80.0,0.0,0.0,50.0,0.0,110.0
1,80.0,0.0,0.0,50.0,0.0,110.0
1,80.0,0.0,0.0,50.0,0.0,110.0
1,90.0,0.0,0.0,50.0,0.0,110.0
1,90.0,0.0,0.0,50.0,0.0,110.0
1,90.0,0.0,0.0,50.0,0.0,110.0
1,100.0,0.0,0.0,50.0,0.0,110.0
1,100.0,0.0,0.0,50.0,0.0,110.0
1,100.0,0.0,0.0,50.0,0.0,110.0
1,130.0,0.0,0.0,50.0,0.0,110.0
1,130.0,0.0,0.0,50.0,0.0,110.0
1,130.0,0.0,0.0,50.0,0.0,110.0
1,140.0,0.0,0.0,50.0,0.0,110.0
1,140.0,0.0,0.0,50.0,0.0,110.0
1,140.0,0.0,0.0,50.0,0.0,110.0
1,180.0,0.0,0.0,50.0,0.0,110.0
1,180.0,0.0,0.0,50.0,0.0,110.0
1,180.0,0.0,0.0,50.0,0.0,110.0
1,190.0,0.0,0.0,50.0,0.0,110.0
1,190.0,0.0,0.0,50.0,0.0,110.0
1,190.0,0.0,0.0,50.0,0.0,110.0
1,200.0,0.0,0.0,50.0,0.0,110.0
1,200.0,0.0,0.0,50.0,0.0,110.0
1,200.0,0.0,0.0,50.0,0.0,110.0
1,0.0,0.0,0.0,50.0,0.0,120.0
1,0.0,0.0,0.0,50.0,0.0,120.0
1,0.0,0.0,0.0,50.0,0.0,120.0
1,10.0,0.0,0.0,50.0,0.0,120.0
1,10.0,0.0,0.0,50.0,0.0,120.0
1,10.0,0.0,0.0,50.0,0.0,120.0
1,20.0,0.0,0.0,50.0,0.0,120.0
1,20.0,0.0,0.0,50.0,0.0,120.0
1,20.0,0.0,0.0,50.0,0.0,120.0
1,40.0,0.0,0.0,50.0,0.0,120.0
1,40.0,0.0,0.0,50.0,0.0,120.0
1,40.0,0.0,0.0,50.0,0.0,120.0
1,50.0,0.0,0.0,50.0,0.0,120.0
1,50.0,0.0,0.0,50.0,0.0,120.0
1,50.0,0.0,0.0,50.0,0.0,120.0
1,60.0,0.0,0.0,50.0,0.0,120.0
1,60.0,0.0,0.0,50.0,0.0,120.0
1,60.0,0.0,0.0,50.0,0.0,120.0
1,70.0,0.0,0.0,50.0,0.0,120.0
1,70.0,0.0,0.0,50.0,0.0,120.0
1,70.0,0.0,0.0,50.0,0.0,120.0
1,80.0,0.0,0.0,50.0,0.0,120.0
1,80.0,0.0,0.0,50.0,0.0,120.0
1,80.0,0.0,0.0,50.0,0.0,120.0
1,90.0,0.0,0.0,50.0,0.0,120.0
1,90.0,0.0,0.0,50.0,0.0,120.0
1,90.0,0.0,0.0,50.0,0.0,120.0
1,100.0,0.0,0.0,50.0,0.0,120.0
1,100.0,0.0,0.0,50.0,0.0,120.0
1,100.0,0.0,0.0,50.0,0.0,120.0
1,130.0,0.0,0.0,50.0,0.0,120.0
1,130.0,0.0,0.0,50.0,0.0,120.0
1,130.0,0.0,0.0,50.0,0.0,120.0
1,140.0,0.0,0.0,50.0,0.0,120.0
1,140.0,0.0,0.0,50.0,0.0,120.0
1,140.0,0.0,0.0,50.0,0.0,120.0
1,150.0,0.0,0.0,50.0,0.0,120.0
1,150.0,0.0,0.0,50.0,0.0,120.0
1,150.0,0.0,0.0,50.0,0.0,120.0
1,160.0,0.0,0.0,50.0,0.0,120.0
1,160.0,0.0,0.0,50.0,0.0,120.0
1,160.0,0.0,0.0,50.0,0.0,120.0
1,170.0,0.0,0.0,50.0,0.0,120.0
1,170.0,0.0,0.0,50.0,0.0,120.0
1,170.0,0.0,0.0,50.0,0.0,120.0
1,0.0,0.0,0.0,50.0,0.0,130.0
1,0.0,0.0,0.0,50.0,0.0,130.0
1,0.0,0.0,0.0,50.0,0.0,130.0
1,10.0,0.0,0.0,50.0,0.0,130.0
1,10.0,0.0,0.0,50.0,0.0,130.0
1,10.0,0.0,0.0,50.0,0.0,130.0
1,30.0,0.0,0.0,50.0,0.0,130.0
1,30.0,0.0,0.0,50.0,0.0,130.0
1,30.0,0.0,0.0,50.0,0.0,130.0
1,50.0,0.0,0.0,50.0,0.0,130.0
1,50.0,0.0,0.0,50.0,0.0,130.0
1,50.0,0.0,0.0,50.0,0.0,130.0
1,60.0,0.0,0.0,50.0,0.0,130.0
1,60.0,0.0,0.0,50.0,0.0,130.0
1,60.0,0.0,0.0,50.0,0.0,130.0
1,80.0,0.0,0.0,50.0,0.0,130.0
1,80.0,0.0,0.0,50.0,0.0,130.0
1,80.0,0.0,0.0,50.0,0.0,130.0
1,90.0,0.0,0.0,50.0,0.0,130.0
1,90.0,0.0,0.0,50.0,0.0,130.0
1,90.0,0.0,0.0,50.0,0.0,130.0
1,140.0,0.0,0.0,50.0,0.0,130.0
1,140.0,0.0,0.0,50.0,0.0,130.0
1,140.0,0.0,0.0,50.0,0.0,130.0
1,150.0,0.0,0.0,50.0,0.0,130.0
1,150.0,0.0,0.0,50.0,0.0,130.0
1,150.0,0.0,0.0,50.0,0.0,130.0
1,160.0,0.0,0.0,50.0,0.0,130.0
1,160.0,0.0,0.0,50.0,0.0,130.0
1,160.0,0.0,0.0,50.0,0.0,130.0
1,180.0,0.0,0.0,50.0,0.0,130.0
1,180.0,0.0,0.0,50.0,0.0,130.0
1,180.0,0.0,0.0,50.0,0.0,130.0
1,190.0,0.0,0.0,50.0,0.0,130.0
1,190.0,0.0,0.0,50.0,0.0,130.0
1,190.0,0.0,0.0,50.0,0.0,130.0
1,200.0,0.0,0.0,50.0,0.0,130.0
1,200.0,0.0,0.0,50.0,0.0,130.0
1,200.0,0.0,0.0,50.0,0.0,130.0
1,0.0,0.0,0.0,50.0,0.0,140.0
1,0.0,0.0,0.0,50.0,0.0,140.0
1,0.0,0.0,0.0,50.0,0.0,140.0
1,20.0,0.0,0.0,50.0,0.0,140.0
1,20.0,0.0,0.0,50.0,0.0,140.0
1,20.0,0.0,0.0,50.0,0.0,140.0
1,30.0,0.0,0.0,50.0,0.0,140.0
1,30.0,0.0,0.0,50.0,0.0,140.0
1,30.0,0.0,0.0,50.0,0.0,140.0
1,40.0,0.0,0.0,50.0,0.0,140.0
1,40.0,0.0,0.0,50.0,0.0,140.0
1,40.0,0.0,0.0,50.0,0.0,140.0
1,50.0,0.0,0.0,50.0,0.0,140.0
1,50.0,0.0,0.0,50.0,0.0,140.0
1,50.0,0.0,0.0,50.0,0.0,140.0
1,70.0,0.0,0.0,50.0,0.0,140.0
1,70.0,0.0,0.0,50.0,0.0,140.0
1,70.0,0.0,0.0,50.0,0.0,140.0
1,90.0,0.0,0.0,50.0,0.0,140.0
1,90.0,0.0,0.0,50.0,0.0,140.0
1,90.0,0.0,0.0,50.0,0.0,140.0
1,120.0,0.0,0.0,50.0,0.0,140.0
1,120.0,0.0,0.0,50.0,0.0,140.0
1,120.0,0.0,0.0,50.0,0.0,140.0
1,140.0,0.0,0.0,50.0,0.0,140.0
1,140.0,0.0,0.0,50.0,0.0,140.0
1,140.0,0.0,0.0,50.0,0.0,140.0
1,150.0,0.0,0.0,50.0,0.0,140.0
1,150.0,0.0,0.0,50.0,0.0,140.0
1,150.0,0.0,0.0,50.0,0.0,140.0
1,170.0,0.0,0.0,50.0,0.0,140.0
1,170.0,0.0,0.0,50.0,0.0,140.0
1,170.0,0.0,0.0,50.0,0.0,140.0
1,180.0,0.0,0.0,50.0,0.0,140.0
1,180.0,0.0,0.0,50.0,0.0,140.0
1,180.0,0.0,0.0,50.0,0.0,140.0
1,190.0,0.0,0.0,50.0,0.0,140.0
1,190.0,0.0,0.0,50.0,0.0,140.0
1,190.0,0.0,0.0,50.0,0.0,140.0
1,0.0,0.0,0.0,50.0,0.0,150.0
1,0.0,0.0,0.0,50.0,0.0,150.0
1,0.0,0.0,0.0,50.0,0.0,150.0
1,20.0,0.0,0.0,50.0,0.0,150.0
1,20.0,0.0,0.0,50.0,0.0,150.0
1,20.0,0.0,0.0,50.0,0.0,150.0
1,30.0,0.0,0.0,50.0,0.0,150.0
1,30.0,0.0,0.0,50.0,0.0,150.0
1,30.0,0.0,0.0,50.0,0.0,150.0
1,50.0,0.0,0.0,50.0,0.0,150.0
1,50.0,0.0,0.0,50.0,0.0,150.0
1,50.0,0.0,0.0,50.0,0.0,150.0
1,60.0,0.0,0.0,50.0,0.0,150.0
1,60.0,0.0,0.0,50.0,0.0,150.0
1,60.0,0.0,0.0,50.0,0.0,150.0
1,80.0,0.0,0.0,50.0,0.0,150.0
1,80.0,0.0,0.0,50.0,0.0,150.0
1,80.0,0.0,0.0,50.0,0.0,150.0
1,100.0,0.0,0.0,50.0,0.0,150.0
1,100.0,0.0,0.0,50.0,0.0,150.0
1,100.0,0.0,0.0,50.0,0.0,150.0
1,110.0,0.0,0.0,50.0,0.0,150.0
1,110.0,0.0,0.0,50.0,0.0,150.0
1,110.0,0.0,0.0,50.0,0.0,150.0
1,150.0,0.0,0.0,50.0,0.0,150.0
1,150.0,0.0,0.0,50.0,0.0,150.0
1,150.0,0.0,0.0,50.0,0.0,150.0
1,160.0,0.0,0.0,50.0,0.0,150.0
1,160.0,0.0,0.0,50.0,0.0,150.0
1,160.0,0.0,0.0,50.0,0.0,150.0
1,170.0,0.0,0.0,50.0,0.0,150.0
1,170.0,0.0,0.0,50.0,0.0,150.0
1,170.0,0.0,0.0,50.0,0.0,150.0
1,200.0,0.0,0.0,50.0,0.0,150.0
1,200.0,0.0,0.0,50.0,0.0,150.0
1,200.0,0.0,0.0,50.0,0.0,150.0
1,0.0,0.0,0.0,50.0,0.0,160.0
1,0.0,0.0,0.0,50.0,0.0,160.0
1,0.0,0.0,0.0,50.0,0.0,160.0
1,10.0,0.0,0.0,50.0,0.0,160.0
1,10.0,0.0,0.0,50.0,0.0,160.0
1,10.0,0.0,0.0,50.0,0.0,160.0
1,20.0,0.0,0.0,50.0,0.0,160.0
1,20.0,0.0,0.0,50.0,0.0,160.0
1,20.0,0.0,0.0,50.0,0.0,160.0
1,30.0,0.0,0.0,50.0,0.0,160.0
1,30.0,0.0,0.0,50.0,0.0,160.0
1,30.0,0.0,0.0,50.0,0.0,160.0
1,40.0,0.0,0.0,50.0,0.0,160.0
1,40.0,0.0,0.0,50.0,0.0,160.0
1,40.0,0.0,0.0,50.0,0.0,160.0
1,60.0,0.0,0.0,50.0,0.0,160.0
1,60.0,0.0,0.0,50.0,0.0,160.0
1,60.0,0.0,0.0,50.0,0.0,160.0
1,70.0,0.0,0.0,50.0,0.0,160.0
1,70.0,0.0,0.0,50.0,0.0,160.0
1,70.0,0.0,0.0,50.0,0.0,160.0
1,80.0,0.0,0.0,50.0,0.0,160.0
1,80.0,0.0,0.0,50.0,0.0,160.0
1,80.0,0.0,0.0,50.0,0.0,160.0
